	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189
28	0.38	0.0	0.3	0.5	0.14	0.39	0.0	0.34	0.0	0.0	0.29	0.13	0.25	0.0	0.25	0.0	0.46	0.5	0.5	0.13	0.35	0.3	0.44	0.44	0.0	0.0	0.41	1.0	0.5	0.38	0.0	0.18	0.45	0.3	0.43	0.38	0.25	0.26	0.0	0.5	0.3	0.0	0.33	0.13	0.4	0.41	0.5	0.0	0.3	0.5	0.0	0.3	0.25	0.0	0.42	0.32	0.47	0.5	0.5	0.38	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.26	0.25	0.0	0.0	0.0	0.0	0.25	0.38	0.0	0.17	0.32	0.0	0.28	0.33	0.0	0.28	0.5	0.5	0.41	0.0	0.5	0.0	0.51	0.0	0.31	0.48	0.27	0.0	0.35	0.37	0.47	0.5	0.16	0.5	0.5	0.0	0.14	0.5	0.5	0.5	0.35	0.42	0.37	0.47	0.0	0.03	0.0	0.0	0.14	0.33	0.32	0.25	0.35	0.34	0.5	0.25	0.33	0.37	0.0	0.49	0.0	0.32	0.39	0.28	0.0	0.47	0.19	0.49	0.0	0.32	0.25	0.27	0.43	0.25	0.4	0.47	0.0	0.28	0.2	0.0	0.33	0.33	0.27	0.0	0.0	0.0	0.0	0.32	0.3	0.32	0.45	0.0	0.0	0.25	0.46	0.0	0.07	0.5	0.38	0.0	0.2	0.5	0.29	0.29	0.0	0.33	0.25	0.14	0.5	0.0	0.33	0.0	0.0	0.36	0.49	0.35	0.0	0.36	0.25	0.0	0.0	0.22
29	0.33	0.0	0.3	0.38	0.32	0.12	0.0	0.5	0.0	0.0	0.28	0.13	0.25	0.0	0.23	0.0	0.33	0.46	0.5	0.33	0.5	0.3	0.3	0.23	0.0	0.0	0.41	0.3	1.0	0.37	0.0	0.33	0.24	0.07	0.43	0.33	0.24	0.26	0.0	0.33	0.07	0.0	0.26	0.0	0.18	0.33	0.5	0.0	0.29	0.47	0.0	0.07	0.05	0.0	0.3	0.3	0.34	0.33	0.5	0.22	0.0	0.0	0.5	0.0	0.4	0.0	0.0	0.27	0.25	0.0	0.0	0.0	0.0	0.15	0.33	0.0	0.17	0.47	0.0	0.05	0.32	0.0	0.3	0.37	0.36	0.4	0.0	0.5	0.0	0.27	0.0	0.47	0.3	0.3	0.0	0.35	0.15	0.42	0.3	0.15	0.5	0.5	0.0	0.33	0.34	0.5	0.3	0.35	0.27	0.3	0.33	0.0	0.03	0.0	0.0	0.25	0.2	0.31	0.25	0.34	0.47	0.34	0.25	0.23	0.16	0.0	0.47	0.0	0.3	0.33	0.3	0.0	0.3	0.18	0.5	0.0	0.3	0.25	0.27	0.43	0.3	0.34	0.33	0.0	0.27	0.25	0.0	0.13	0.33	0.27	0.0	0.0	0.0	0.0	0.45	0.29	0.32	0.33	0.0	0.0	0.25	0.26	0.0	0.07	0.5	0.33	0.0	0.2	0.5	0.11	0.29	0.0	0.32	0.3	0.0	0.32	0.0	0.33	0.0	0.0	0.47	0.5	0.34	0.0	0.14	0.07	0.0	0.0	0.25
30	0.42	0.0	0.42	0.51	0.33	0.47	0.0	0.5	0.0	0.0	0.44	0.25	0.33	0.0	0.35	0.0	0.38	0.53	0.5	0.33	0.5	0.42	0.4	0.36	0.0	0.0	0.56	0.51	0.5	1.0	0.0	0.33	0.57	0.19	0.55	0.37	0.37	0.58	0.0	0.62	0.2	0.0	0.45	0.19	0.33	0.33	0.63	0.0	0.5	0.5	0.0	0.42	0.4	0.0	0.33	0.5	0.51	0.33	0.56	0.35	0.0	0.0	0.53	0.0	0.52	0.0	0.0	0.39	0.46	0.0	0.0	0.0	0.0	0.27	0.46	0.0	0.29	0.4	0.0	0.17	0.45	0.0	0.5	0.55	0.52	0.5	0.0	0.5	0.0	0.52	0.0	0.47	0.43	0.39	0.0	0.48	0.28	0.59	0.45	0.28	0.5	0.63	0.0	0.44	0.5	0.51	0.5	0.47	0.54	0.49	0.39	0.0	0.15	0.0	0.0	0.42	0.32	0.44	0.33	0.47	0.46	0.47	0.33	0.56	0.28	0.0	0.47	0.0	0.44	0.33	0.4	0.0	0.47	0.31	0.52	0.09	0.5	0.33	0.56	0.47	0.47	0.5	0.34	0.0	0.4	0.53	0.0	0.33	0.5	0.39	0.0	0.0	0.0	0.0	0.53	0.42	0.44	0.37	0.0	0.0	0.52	0.38	0.0	0.19	0.51	0.46	0.0	0.32	0.59	0.36	0.58	0.0	0.33	0.5	0.33	0.5	0.0	0.56	0.0	0.0	0.48	0.61	0.47	0.0	0.26	0.19	0.0	0.0	0.34
31	0.38	0.5	0.57	0.57	0.34	0.53	0.5	0.51	0.5	0.72	0.56	0.67	0.48	0.5	0.39	0.71	0.5	0.5	0.67	0.63	0.76	0.38	0.57	0.76	0.67	0.41	0.69	0.64	0.64	0.62	1.0	0.5	0.76	0.59	0.71	0.49	0.57	0.73	0.65	0.67	0.59	0.67	0.71	0.56	0.76	0.76	0.76	0.41	0.55	0.6	0.5	0.38	0.76	0.5	0.56	0.3	0.57	0.34	0.76	0.38	0.72	0.67	0.69	0.74	0.69	0.63	0.49	0.51	0.5	0.5	0.41	0.76	0.56	0.63	0.38	0.76	0.63	0.46	0.42	0.65	0.61	0.76	0.56	0.51	0.65	0.58	0.47	0.38	0.5	0.64	0.56	0.56	0.55	0.38	0.5	0.58	0.63	0.76	0.63	0.76	0.49	0.71	0.75	0.56	0.63	0.71	0.46	0.57	0.75	0.63	0.63	0.73	0.63	0.5	0.57	0.56	0.38	0.76	0.45	0.59	0.51	0.76	0.76	0.75	0.76	0.41	0.49	0.41	0.42	0.72	0.56	0.56	0.6	0.65	0.72	0.57	0.46	0.4	0.76	0.56	0.56	0.74	0.46	0.51	0.71	0.45	0.5	0.49	0.66	0.7	0.41	0.41	0.5	0.54	0.63	0.76	0.42	0.73	0.63	0.41	0.72	0.5	0.71	0.63	0.63	0.38	0.76	0.63	0.63	0.38	0.76	0.5	0.67	0.56	0.45	0.63	0.73	0.76	0.76	0.59	0.54	0.59	0.57	0.5	0.38	0.61	0.76	0.56	0.56
32	0.5	0.0	0.5	0.37	0.42	0.5	0.11	0.5	0.0	0.0	0.5	0.36	0.41	0.0	0.55	0.11	0.5	0.5	0.5	0.5	0.67	0.29	0.6	0.5	0.09	0.0	0.52	0.76	0.35	0.36	0.0	1.0	0.5	0.5	0.33	0.5	0.35	0.58	0.0	0.67	0.5	0.11	0.43	0.39	0.5	0.52	0.7	0.0	0.5	0.76	0.01	0.39	0.37	0.0	0.53	0.7	0.5	0.67	0.5	0.53	0.0	0.15	0.5	0.25	0.33	0.0	0.0	0.42	0.43	0.19	0.0	0.0	0.0	0.33	0.5	0.0	0.28	0.26	0.0	0.37	0.42	0.0	0.61	0.5	0.5	0.52	0.0	0.5	0.0	0.5	0.0	0.5	0.5	0.5	0.0	0.47	0.5	0.76	0.65	0.44	0.5	0.76	0.01	0.43	0.5	0.67	0.33	0.45	0.5	0.5	0.5	0.1	0.29	0.0	0.0	0.33	0.5	0.7	0.33	0.45	0.5	0.33	0.47	0.56	0.48	0.0	0.5	0.0	0.64	0.5	0.5	0.0	0.5	0.31	0.37	0.28	0.61	0.44	0.5	0.51	0.26	0.5	0.33	0.0	0.42	0.52	0.07	0.5	0.28	0.38	0.0	0.0	0.0	0.0	0.54	0.39	0.54	0.5	0.11	0.0	0.44	0.56	0.0	0.39	0.32	0.5	0.06	0.27	0.28	0.5	0.55	0.0	0.42	0.5	0.37	0.5	0.0	0.5	0.0	0.0	0.5	0.33	0.44	0.0	0.5	0.39	0.05	0.19	0.33
33	0.47	0.0	0.5	0.5	0.35	0.44	0.12	0.5	0.0	0.0	0.5	0.17	0.35	0.0	0.48	0.0	0.5	0.5	0.5	0.37	0.5	0.5	0.5	0.49	0.03	0.0	0.5	0.3	0.75	0.4	0.0	0.44	1.0	0.32	0.0	0.5	0.5	0.5	0.0	0.56	0.33	0.16	0.36	0.33	0.44	0.46	0.55	0.0	0.5	0.4	0.0	0.32	0.4	0.0	0.46	0.5	0.5	0.73	0.4	0.5	0.0	0.08	0.5	0.18	0.66	0.0	0.0	0.3	0.37	0.0	0.0	0.0	0.0	0.41	0.5	0.0	0.25	0.5	0.0	0.33	0.37	0.0	0.5	0.5	0.5	0.45	0.0	0.44	0.0	0.5	0.0	0.54	0.5	0.5	0.0	0.39	0.41	0.45	0.5	0.33	0.44	0.3	0.0	0.36	0.6	0.5	0.26	0.39	0.47	0.41	0.5	0.04	0.26	0.0	0.0	0.33	0.46	0.5	0.37	0.38	0.5	0.44	0.5	0.49	0.41	0.0	0.26	0.0	0.5	0.44	0.5	0.0	0.5	0.19	0.74	0.22	0.5	0.4	0.5	0.26	0.5	0.44	0.26	0.0	0.3	0.5	0.01	0.39	0.5	0.3	0.0	0.0	0.0	0.0	0.5	0.32	0.5	0.5	0.05	0.0	0.48	0.5	0.0	0.32	0.36	0.5	0.0	0.46	0.5	0.32	0.5	0.0	0.36	0.4	0.25	0.5	0.0	0.5	0.0	0.0	0.5	0.5	0.38	0.0	0.4	0.32	0.0	0.13	0.47
34	0.5	0.0	0.5	0.57	0.47	0.5	0.3	0.5	0.0	0.03	0.47	0.3	0.5	0.0	0.5	0.13	0.47	0.13	0.59	0.5	0.63	0.5	0.5	0.47	0.21	0.0	0.63	0.5	0.63	0.13	0.0	0.47	0.63	1.0	0.47	0.31	0.5	0.5	0.06	0.5	0.51	0.34	0.56	0.5	0.5	0.5	0.63	0.0	0.63	0.5	0.12	0.47	0.47	0.0	0.63	0.5	0.47	0.5	0.63	0.5	0.01	0.26	0.63	0.36	0.5	0.09	0.0	0.47	0.5	0.3	0.0	0.06	0.0	0.5	0.5	0.11	0.34	0.38	0.0	0.48	0.5	0.04	0.5	0.63	0.5	0.49	0.0	0.13	0.0	0.5	0.05	0.51	0.5	0.5	0.0	0.56	0.5	0.71	0.5	0.47	0.5	0.56	0.12	0.54	0.56	0.5	0.5	0.57	0.63	0.5	0.57	0.21	0.46	0.0	0.02	0.51	0.5	0.5	0.5	0.56	0.47	0.63	0.63	0.63	0.59	0.0	0.5	0.0	0.5	0.62	0.5	0.0	0.47	0.5	0.5	0.26	0.5	0.45	0.63	0.75	0.5	0.5	0.5	0.0	0.5	0.5	0.19	0.5	0.61	0.47	0.0	0.0	0.0	0.0	0.5	0.55	0.5	0.69	0.13	0.0	0.5	0.5	0.11	0.22	0.54	0.5	0.17	0.39	0.5	0.5	0.72	0.0	0.53	0.47	0.43	0.5	0.0	0.63	0.04	0.0	0.56	0.56	0.5	0.0	0.5	0.5	0.16	0.31	0.63
35	0.37	0.0	0.47	0.5	0.39	0.47	0.0	0.49	0.0	0.0	0.35	0.2	0.16	0.0	0.47	0.0	0.34	0.53	0.46	0.19	0.61	0.37	0.47	0.5	0.0	0.0	0.5	0.5	0.57	0.44	0.0	0.25	0.47	0.14	1.0	0.45	0.5	0.5	0.0	0.47	0.37	0.0	0.33	0.37	0.46	0.47	0.57	0.0	0.36	0.5	0.0	0.36	0.35	0.0	0.47	0.47	0.45	0.57	0.5	0.5	0.0	0.0	0.47	0.0	0.5	0.0	0.0	0.13	0.18	0.0	0.0	0.0	0.0	0.43	0.47	0.0	0.24	0.5	0.0	0.35	0.39	0.0	0.47	0.5	0.47	0.47	0.0	0.57	0.0	0.47	0.0	0.47	0.37	0.34	0.0	0.42	0.44	0.54	0.47	0.22	0.47	0.57	0.0	0.18	0.41	0.5	0.5	0.2	0.47	0.44	0.35	0.0	0.1	0.0	0.0	0.37	0.27	0.54	0.41	0.41	0.41	0.47	0.47	0.47	0.44	0.0	0.5	0.0	0.5	0.46	0.35	0.0	0.39	0.25	0.56	0.03	0.5	0.32	0.47	0.5	0.42	0.47	0.5	0.0	0.35	0.47	0.0	0.42	0.4	0.34	0.0	0.0	0.0	0.0	0.47	0.36	0.47	0.46	0.0	0.0	0.46	0.33	0.0	0.14	0.5	0.4	0.0	0.27	0.5	0.36	0.5	0.0	0.39	0.48	0.07	0.39	0.0	0.47	0.0	0.0	0.47	0.55	0.41	0.0	0.21	0.13	0.0	0.0	0.47
36	0.42	0.0	0.42	0.5	0.21	0.47	0.0	0.45	0.0	0.0	0.5	0.25	0.21	0.0	0.5	0.0	0.5	0.5	0.5	0.46	0.56	0.13	0.43	0.35	0.0	0.0	0.53	0.62	0.62	0.5	0.0	0.5	0.5	0.41	0.33	1.0	0.18	0.38	0.0	0.56	0.42	0.03	0.33	0.33	0.5	0.5	0.62	0.0	0.41	0.62	0.0	0.18	0.26	0.0	0.53	0.5	0.46	0.59	0.56	0.34	0.0	0.0	0.52	0.05	0.5	0.0	0.0	0.39	0.45	0.0	0.0	0.0	0.0	0.27	0.45	0.0	0.26	0.5	0.0	0.17	0.44	0.0	0.56	0.55	0.56	0.5	0.0	0.5	0.0	0.47	0.0	0.47	0.61	0.39	0.0	0.47	0.35	0.59	0.5	0.27	0.5	0.62	0.0	0.45	0.5	0.54	0.45	0.25	0.54	0.42	0.5	0.0	0.15	0.0	0.0	0.26	0.32	0.56	0.26	0.46	0.45	0.46	0.5	0.5	0.28	0.0	0.51	0.0	0.44	0.5	0.5	0.0	0.44	0.3	0.61	0.08	0.5	0.37	0.59	0.55	0.26	0.52	0.5	0.0	0.33	0.46	0.0	0.47	0.45	0.39	0.0	0.0	0.0	0.0	0.5	0.41	0.43	0.57	0.0	0.0	0.34	0.56	0.0	0.19	0.5	0.45	0.0	0.26	0.62	0.41	0.41	0.0	0.44	0.5	0.36	0.56	0.0	0.63	0.0	0.0	0.56	0.6	0.24	0.0	0.28	0.41	0.0	0.0	0.34
37	0.5	0.0	0.5	0.56	0.41	0.5	0.0	0.59	0.0	0.0	0.47	0.38	0.35	0.0	0.48	0.05	0.52	0.45	0.47	0.41	0.61	0.5	0.54	0.5	0.03	0.0	0.63	0.5	0.7	0.44	0.0	0.6	0.5	0.47	0.5	0.63	1.0	0.5	0.0	0.53	0.47	0.16	0.5	0.38	0.47	0.63	0.58	0.0	0.5	0.5	0.0	0.47	0.47	0.0	0.46	0.47	0.5	0.5	0.56	0.5	0.0	0.0	0.61	0.18	0.5	0.0	0.0	0.5	0.49	0.12	0.0	0.0	0.0	0.5	0.59	0.0	0.42	0.41	0.0	0.5	0.47	0.0	0.5	0.63	0.5	0.47	0.0	0.47	0.0	0.47	0.0	0.47	0.5	0.5	0.0	0.5	0.5	0.5	0.47	0.37	0.26	0.5	0.0	0.38	0.6	0.5	0.41	0.47	0.47	0.47	0.47	0.04	0.28	0.0	0.0	0.38	0.46	0.73	0.37	0.38	0.5	0.6	0.47	0.49	0.5	0.0	0.47	0.0	0.5	0.5	0.54	0.0	0.47	0.44	0.52	0.22	0.4	0.47	0.53	0.69	0.5	0.5	0.14	0.0	0.47	0.5	0.0	0.47	0.47	0.47	0.0	0.0	0.0	0.0	0.6	0.5	0.5	0.63	0.0	0.0	0.5	0.52	0.0	0.32	0.4	0.47	0.0	0.46	0.48	0.47	0.54	0.0	0.58	0.41	0.45	0.5	0.0	0.56	0.0	0.0	0.5	0.5	0.52	0.0	0.47	0.33	0.0	0.0	0.47
38	0.44	0.0	0.5	0.16	0.13	0.37	0.1	0.5	0.0	0.0	0.47	0.2	0.33	0.0	0.47	0.03	0.13	0.31	0.47	0.36	0.59	0.5	0.5	0.47	0.01	0.0	0.5	0.24	0.5	0.13	0.0	0.42	0.47	0.35	0.47	0.24	0.48	1.0	0.0	0.54	0.4	0.14	0.56	0.31	0.23	0.5	0.56	0.0	0.47	0.56	0.0	0.3	0.28	0.0	0.44	0.5	0.5	0.3	0.5	0.5	0.0	0.06	0.5	0.16	0.5	0.0	0.0	0.28	0.35	0.11	0.0	0.0	0.0	0.39	0.5	0.0	0.33	0.24	0.0	0.28	0.34	0.0	0.5	0.5	0.5	0.43	0.0	0.2	0.0	0.5	0.0	0.5	0.5	0.5	0.0	0.37	0.39	0.31	0.5	0.13	0.31	0.5	0.0	0.42	0.56	0.5	0.24	0.37	0.45	0.39	0.11	0.02	0.13	0.0	0.0	0.31	0.44	0.5	0.35	0.36	0.5	0.5	0.44	0.47	0.5	0.0	0.41	0.0	0.5	0.5	0.52	0.0	0.47	0.42	0.5	0.17	0.5	0.26	0.5	0.67	0.5	0.43	0.16	0.0	0.28	0.43	0.0	0.37	0.47	0.27	0.0	0.0	0.0	0.0	0.5	0.3	0.5	0.56	0.04	0.0	0.47	0.5	0.0	0.3	0.5	0.5	0.0	0.41	0.5	0.3	0.5	0.0	0.34	0.5	0.24	0.5	0.0	0.5	0.0	0.0	0.5	0.56	0.36	0.0	0.38	0.3	0.0	0.11	0.5
39	0.5	0.5	0.5	0.33	0.5	0.5	0.5	0.5	0.32	0.5	0.52	0.5	0.6	0.65	0.36	0.5	0.5	0.3	0.55	0.5	0.63	0.36	0.59	0.63	0.71	0.5	0.53	0.5	0.48	0.49	0.35	0.5	0.63	0.5	0.5	0.35	0.36	0.6	1.0	0.67	0.58	0.51	0.56	0.5	0.56	0.56	0.5	0.3	0.47	0.47	0.5	0.5	0.63	0.5	0.67	0.3	0.5	0.25	0.63	0.5	0.5	0.5	0.53	0.62	0.5	0.51	0.5	0.5	0.36	0.5	0.48	0.56	0.5	0.48	0.5	0.56	0.48	0.33	0.47	0.5	0.56	0.56	0.63	0.36	0.5	0.5	0.5	0.25	0.33	0.56	0.5	0.56	0.5	0.5	0.64	0.56	0.5	0.63	0.5	0.63	0.3	0.57	0.59	0.56	0.56	0.56	0.32	0.67	0.59	0.5	0.5	0.56	0.5	0.65	0.45	0.62	0.5	0.76	0.36	0.56	0.5	0.63	0.67	0.5	0.76	0.38	0.36	0.43	0.5	0.67	0.5	0.54	0.5	0.5	0.56	0.44	0.32	0.5	0.63	0.49	0.36	0.62	0.32	0.5	0.5	0.36	0.5	0.56	0.49	0.57	0.5	0.48	0.5	0.5	0.63	0.71	0.5	0.67	0.5	0.56	0.57	0.5	0.5	0.63	0.5	0.56	0.67	0.63	0.48	0.56	0.67	0.5	0.56	0.5	0.5	0.57	0.5	0.65	0.5	0.56	0.56	0.46	0.56	0.64	0.5	0.5	0.65	0.5	0.76
40	0.5	0.0	0.47	0.56	0.13	0.27	0.0	0.53	0.0	0.0	0.38	0.33	0.26	0.0	0.43	0.0	0.46	0.13	0.42	0.47	0.47	0.25	0.48	0.43	0.0	0.0	0.56	0.37	0.56	0.38	0.0	0.27	0.44	0.26	0.47	0.3	0.44	0.46	0.0	1.0	0.27	0.11	0.5	0.27	0.38	0.4	0.54	0.0	0.46	0.5	0.0	0.26	0.25	0.0	0.4	0.47	0.5	0.3	0.56	0.38	0.0	0.0	0.56	0.0	0.43	0.0	0.0	0.24	0.25	0.07	0.0	0.0	0.0	0.35	0.38	0.0	0.11	0.21	0.0	0.25	0.5	0.0	0.47	0.5	0.38	0.39	0.0	0.38	0.0	0.5	0.0	0.48	0.36	0.38	0.0	0.5	0.35	0.59	0.53	0.09	0.25	0.5	0.0	0.38	0.54	0.47	0.33	0.37	0.5	0.45	0.45	0.0	0.23	0.0	0.0	0.27	0.25	0.51	0.32	0.33	0.4	0.5	0.4	0.47	0.36	0.0	0.47	0.0	0.3	0.5	0.48	0.0	0.47	0.39	0.5	0.16	0.33	0.22	0.47	0.5	0.34	0.5	0.22	0.0	0.24	0.25	0.0	0.38	0.45	0.44	0.0	0.0	0.0	0.0	0.52	0.49	0.25	0.5	0.0	0.0	0.42	0.25	0.0	0.11	0.38	0.5	0.0	0.15	0.5	0.33	0.49	0.0	0.5	0.38	0.2	0.47	0.0	0.53	0.0	0.0	0.5	0.36	0.47	0.0	0.27	0.26	0.0	0.0	0.38
41	0.5	0.0	0.5	0.13	0.47	0.5	0.0	0.17	0.0	0.0	0.5	0.33	0.5	0.0	0.5	0.0	0.63	0.47	0.58	0.5	0.5	0.26	0.5	0.5	0.0	0.0	0.56	0.5	0.56	0.5	0.0	0.47	0.56	0.49	0.17	0.39	0.26	0.33	0.05	0.5	1.0	0.13	0.47	0.5	0.56	0.56	0.56	0.0	0.62	0.5	0.0	0.47	0.47	0.0	0.63	0.2	0.47	0.0	0.56	0.5	0.0	0.0	0.5	0.35	0.17	0.0	0.0	0.42	0.5	0.13	0.0	0.06	0.0	0.5	0.47	0.1	0.34	0.33	0.0	0.47	0.53	0.03	0.5	0.63	0.55	0.48	0.0	0.13	0.0	0.47	0.0	0.47	0.5	0.13	0.0	0.47	0.5	0.56	0.53	0.32	0.17	0.5	0.11	0.53	0.47	0.47	0.5	0.5	0.64	0.47	0.56	0.21	0.16	0.0	0.0	0.5	0.5	0.6	0.26	0.5	0.5	0.76	0.62	0.47	0.5	0.0	0.4	0.0	0.33	0.61	0.5	0.0	0.47	0.36	0.5	0.26	0.37	0.44	0.56	0.52	0.13	0.6	0.36	0.0	0.47	0.36	0.0	0.47	0.6	0.47	0.0	0.0	0.0	0.0	0.75	0.5	0.5	0.76	0.0	0.0	0.5	0.5	0.1	0.21	0.33	0.47	0.17	0.38	0.62	0.47	0.33	0.0	0.5	0.47	0.35	0.5	0.0	0.63	0.04	0.0	0.47	0.5	0.47	0.0	0.5	0.5	0.15	0.0	0.56
42	0.56	0.26	0.5	0.33	0.63	0.5	0.5	0.47	0.26	0.4	0.5	0.5	0.37	0.26	0.43	0.5	0.63	0.3	0.5	0.5	0.3	0.44	0.5	0.63	0.5	0.26	0.5	0.3	0.47	0.3	0.32	0.5	0.63	0.5	0.61	0.3	0.62	0.63	0.49	0.5	0.5	1.0	0.54	0.5	0.5	0.5	0.3	0.26	0.47	0.33	0.27	0.63	0.5	0.26	0.63	0.3	0.5	0.38	0.33	0.63	0.49	0.42	0.5	0.52	0.63	0.5	0.31	0.54	0.37	0.5	0.26	0.5	0.45	0.37	0.52	0.5	0.47	0.44	0.26	0.5	0.63	0.5	0.5	0.3	0.33	0.63	0.26	0.33	0.26	0.5	0.5	0.56	0.5	0.3	0.26	0.5	0.5	0.63	0.5	0.63	0.3	0.63	0.5	0.5	0.5	0.3	0.33	0.56	0.58	0.5	0.63	0.5	0.49	0.26	0.48	0.5	0.5	0.5	0.48	0.56	0.47	0.5	0.5	0.5	0.76	0.26	0.3	0.26	0.44	0.54	0.5	0.36	0.63	0.5	0.5	0.5	0.44	0.43	0.37	0.3	0.39	0.5	0.44	0.32	0.5	0.48	0.49	0.63	0.48	0.5	0.26	0.26	0.26	0.34	0.5	0.67	0.5	0.56	0.5	0.26	0.57	0.4	0.5	0.3	0.3	0.63	0.5	0.3	0.47	0.63	0.63	0.26	0.5	0.63	0.33	0.5	0.47	0.76	0.5	0.37	0.5	0.63	0.63	0.26	0.5	0.47	0.47	0.5	0.56
43	0.33	0.0	0.4	0.5	0.49	0.0	0.0	0.47	0.0	0.0	0.5	0.5	0.33	0.0	0.33	0.18	0.4	0.33	0.5	0.49	0.63	0.3	0.33	0.56	0.17	0.0	0.49	0.3	0.5	0.31	0.0	0.57	0.64	0.3	0.47	0.15	0.39	0.4	0.0	0.5	0.17	0.0	1.0	0.13	0.45	0.52	0.5	0.0	0.4	0.5	0.08	0.46	0.5	0.0	0.33	0.4	0.5	0.33	0.57	0.56	0.0	0.0	0.5	0.0	0.36	0.0	0.0	0.43	0.5	0.23	0.0	0.03	0.0	0.13	0.64	0.07	0.3	0.4	0.0	0.44	0.49	0.0	0.5	0.5	0.5	0.5	0.0	0.08	0.0	0.5	0.02	0.5	0.3	0.35	0.0	0.5	0.55	0.33	0.3	0.29	0.13	0.3	0.08	0.5	0.5	0.47	0.13	0.5	0.55	0.5	0.42	0.0	0.26	0.0	0.0	0.47	0.3	0.71	0.33	0.5	0.26	0.5	0.59	0.52	0.55	0.0	0.0	0.0	0.3	0.58	0.33	0.0	0.5	0.33	0.39	0.3	0.0	0.41	0.52	0.33	0.5	0.5	0.0	0.0	0.5	0.59	0.15	0.33	0.44	0.43	0.0	0.0	0.0	0.0	0.5	0.46	0.47	0.53	0.0	0.0	0.5	0.65	0.0	0.26	0.48	0.5	0.14	0.35	0.39	0.46	0.57	0.0	0.49	0.3	0.39	0.3	0.0	0.5	0.0	0.0	0.5	0.5	0.52	0.0	0.3	0.39	0.12	0.0	0.38
44	0.5	0.0	0.5	0.56	0.5	0.5	0.3	0.75	0.0	0.03	0.5	0.5	0.5	0.0	0.66	0.22	0.5	0.5	0.5	0.5	0.75	0.26	0.5	0.5	0.2	0.0	0.76	0.76	0.33	0.34	0.0	0.5	0.56	0.5	0.5	0.36	0.5	0.69	0.05	0.67	0.5	0.26	0.54	1.0	0.58	0.63	0.5	0.0	0.26	0.76	0.12	0.5	0.48	0.0	0.64	0.5	0.4	0.5	0.56	0.59	0.01	0.26	0.5	0.36	0.5	0.09	0.0	0.26	0.5	0.26	0.0	0.06	0.0	0.5	0.67	0.1	0.26	0.36	0.0	0.48	0.5	0.03	0.59	0.63	0.5	0.63	0.0	0.5	0.0	0.5	0.05	0.5	0.5	0.47	0.0	0.5	0.53	0.56	0.76	0.5	0.5	0.76	0.12	0.5	0.5	0.5	0.62	0.5	0.5	0.5	0.5	0.21	0.4	0.0	0.02	0.5	0.5	0.75	0.55	0.52	0.5	0.52	0.63	0.5	0.59	0.0	0.5	0.0	0.72	0.61	0.5	0.0	0.5	0.5	0.55	0.26	0.5	0.45	0.5	0.75	0.42	0.5	0.5	0.0	0.48	0.55	0.18	0.5	0.26	0.5	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.68	0.23	0.0	0.58	0.5	0.11	0.33	0.4	0.56	0.17	0.33	0.5	0.5	0.72	0.0	0.53	0.46	0.26	0.5	0.0	0.5	0.04	0.0	0.5	0.5	0.56	0.0	0.5	0.39	0.16	0.26	0.65
